,Datetime,Trip Distance,trip total duration,duration in traffice,status,coordinates,speed,Traffic condition,Intensity,Origin,Destination,Country,City,Road,Postal_Code
2189,2024-02-20T05:21:03.333Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2190,2024-02-20T05:26:03.402Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2191,2024-02-20T05:31:03.553Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2192,2024-02-20T05:36:03.606Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2193,2024-02-20T05:41:03.734Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2194,2024-02-20T05:46:03.818Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2195,2024-02-20T05:51:03.916Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2196,2024-02-20T05:56:04.051Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2197,2024-02-20T06:01:04.128Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2198,2024-02-20T06:06:04.197Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2199,2024-02-20T06:11:04.310Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2200,2024-02-20T06:16:04.418Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2201,2024-02-20T06:21:04.547Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2202,2024-02-20T06:26:04.603Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2203,2024-02-20T06:31:04.705Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2204,2024-02-20T06:36:04.791Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2205,2024-02-20T06:41:04.879Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2206,2024-02-20T06:46:04.990Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2207,2024-02-20T06:51:05.121Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2208,2024-02-20T06:56:05.201Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2209,2024-02-20T07:01:05.288Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2210,2024-02-20T07:06:05.413Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2211,2024-02-20T07:11:05.495Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2212,2024-02-20T07:16:05.609Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2213,2024-02-20T07:21:05.713Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2214,2024-02-20T07:26:05.791Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2215,2024-02-20T07:31:05.920Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2216,2024-02-20T07:36:05.986Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2217,2024-02-20T07:41:06.055Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2218,2024-02-20T07:46:06.172Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2219,2024-02-20T07:51:06.245Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2220,2024-02-20T07:56:06.360Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2221,2024-02-20T08:01:06.462Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2222,2024-02-20T08:06:06.555Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2223,2024-02-20T08:11:06.690Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2224,2024-02-20T08:16:06.749Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2225,2024-02-20T08:21:06.848Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2226,2024-02-20T08:26:06.957Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2227,2024-02-20T08:31:07.032Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2228,2024-02-20T08:36:07.196Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2229,2024-02-20T08:41:07.237Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2230,2024-02-20T08:46:07.371Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2231,2024-02-20T08:51:07.452Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2232,2024-02-20T08:56:07.551Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2233,2024-02-20T09:01:07.667Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2234,2024-02-20T09:06:07.748Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2235,2024-02-20T09:11:07.859Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2236,2024-02-20T09:16:07.983Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2237,2024-02-20T09:21:08.105Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2238,2024-02-20T09:26:08.183Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2239,2024-02-20T09:31:08.246Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2240,2024-02-20T09:36:08.379Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2241,2024-02-20T09:41:08.462Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2242,2024-02-20T09:46:08.551Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2243,2024-02-20T09:51:08.671Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2244,2024-02-20T09:56:08.774Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2245,2024-02-20T10:01:08.823Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2246,2024-02-20T10:06:09.011Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2247,2024-02-20T10:11:09.029Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2248,2024-02-20T10:16:09.153Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2249,2024-02-20T10:21:09.277Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2250,2024-02-20T10:26:09.321Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2251,2024-02-20T10:31:09.459Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2252,2024-02-20T10:36:09.525Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2253,2024-02-20T10:41:09.618Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2254,2024-02-20T10:46:09.768Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2255,2024-02-20T10:51:09.826Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2256,2024-02-20T10:56:09.988Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2257,2024-02-20T11:01:10.056Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2258,2024-02-20T11:06:10.156Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2259,2024-02-20T11:11:10.315Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2260,2024-02-20T11:16:10.344Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2261,2024-02-20T11:21:10.442Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2262,2024-02-20T11:26:10.532Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2263,2024-02-20T11:31:10.628Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2264,2024-02-20T11:36:10.732Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2265,2024-02-20T11:41:10.827Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2266,2024-02-20T11:46:10.925Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2267,2024-02-20T11:51:11.050Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2268,2024-02-20T11:56:11.161Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2269,2024-02-20T12:01:11.230Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2270,2024-02-20T12:06:11.344Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2271,2024-02-20T12:11:11.433Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2272,2024-02-20T12:16:11.588Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2273,2024-02-20T12:21:11.618Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2274,2024-02-20T12:26:11.749Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2275,2024-02-20T12:31:11.840Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
2276,2024-02-20T12:36:11.934Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France,issy-les-moulineux,Rue Rouget de Lisle,92130
